make,model,year,selling_price,mileage,availability,fuel,transmission,mpg,description
Tata,New Safari 4X2,2007,550000,50000.0,sold,Petrol,Manual,29.7,N/A
Maruti,Wagon R LXI,2004,70000,56250.0,in stock,Petrol,Manual,27.2,N/A
Chevrolet,Sail Hatchback LT ABS,2013,225000,50000.0,sold,Diesel,Manual,30.7,N/A
Honda,City 1.3 EXI,2002,145000,62500.0,sold,Petrol,Manual,20.3,N/A
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2018,930000,12500.0,sold,Diesel,Manual,14.6,N/A
Maruti,Swift VXI,2019,550000,31875.0,in stock,Petrol,Manual,23.2,N/A
Maruti,Alto LX BSIII,2008,85000,75000.0,in stock,Petrol,Manual,23.9,N/A
Hyundai,EON Era Plus Sports Edition,2014,280000,34375.0,in stock,Petrol,Manual,35.4,N/A
Hyundai,EON Magna Plus,2018,360000,3750.0,sold,Petrol,Manual,27.8,N/A
Maruti,Alto LXi,2011,150000,25000.0,sold,Petrol,Manual,24.3,N/A
Skoda,Rapid 1.6 MPI AT Ambition BSIV,2017,900000,9375.0,in stock,Petrol,Automatic,21.6,N/A
Ambassador,CLASSIC 1500 DSL AC,2005,120000,31250.0,sold,Diesel,Manual,30.0,N/A
Fiat,Linea T Jet Emotion,2010,215000,56250.0,sold,Petrol,Manual,23.0,N/A
Renault,Scala Diesel RxL,2013,550000,24062.5,sold,Diesel,Manual,22.4,N/A
Tata,Nexon 1.2 Revotron XZ Plus Dual Tone,2018,775000,21875.0,sold,Petrol,Manual,22.0,N/A
Maruti,Gypsy King HT BSIV,2001,409999,30849.375,in stock,Petrol,Manual,20.9,N/A
Maruti,800 AC Uniq,2005,65000,43750.0,sold,Petrol,Manual,19.3,N/A
Maruti,Wagon R LXI Minor,2008,200000,56250.0,sold,Petrol,Manual,32.4,N/A
Maruti,Wagon R VXI BS IV,2010,240000,31250.0,sold,Petrol,Manual,30.1,N/A
Toyota,Innova 2.5 VX 8 STR,2012,800000,67956.875,sold,Diesel,Manual,24.6,N/A
Toyota,Innova 2.5 EV Diesel MS 7 Str BSIII,2010,400000,75000.0,sold,Diesel,Manual,31.7,N/A
Maruti,Wagon R VXI BSIII,2012,229999,25000.0,sold,Petrol,Manual,29.6,N/A
Ford,Ecosport 1.5 DV5 MT Titanium,2014,580000,75000.0,sold,Diesel,Manual,17.9,N/A
Toyota,Corolla H2,2005,175000,62500.0,sold,Petrol,Manual,30.0,N/A
Maruti,Ritz VDi,2012,250000,68750.0,sold,Diesel,Manual,15.3,N/A
Hyundai,EON Magna Plus,2014,320000,50000.0,sold,Petrol,Manual,35.3,N/A
Nissan,Micra Diesel XV,2013,300000,56250.0,in stock,Diesel,Manual,34.0,N/A
Mahindra,TUV 300 mHAWK100 T8,2017,800000,37500.0,sold,Diesel,Manual,21.7,N/A
Hyundai,Verna SX AT Diesel,2009,245000,46875.0,in stock,Diesel,Automatic,24.6,N/A
Hyundai,EON Magna Plus,2018,300000,12500.0,in stock,Petrol,Manual,31.5,N/A
Hyundai,Xcent 1.2 CRDi E,2017,350000,50000.0,sold,Diesel,Manual,23.3,N/A
Maruti,Zen LX - BS III,2006,70000,66062.5,sold,Petrol,Manual,26.3,N/A
Maruti,Celerio VXI Optional,2017,430999,8750.0,sold,Petrol,Manual,28.3,N/A
Chevrolet,Spark 1.0,2010,80000,43750.0,in stock,Petrol,Manual,20.5,N/A
Maruti,Alto 800 LXI Optional,2019,335000,17500.0,sold,Petrol,Manual,20.4,N/A
Maruti,Eeco 7 Seater Standard BSIV,2017,350000,31875.0,sold,Petrol,Manual,21.9,N/A
Maruti,Alto 800 LXI Opt BSIV,2018,315000,35000.0,sold,Petrol,Manual,22.9,N/A
Volkswagen,Vento 1.5 TDI Highline Plus AT BSIV,2019,1100000,21875.0,sold,Diesel,Automatic,18.0,N/A
Maruti,Esteem Lxi - BSIII,2005,80000,15000.0,in stock,Petrol,Manual,30.6,N/A
Maruti,Alto K10 VXI Optional,2014,285000,40000.0,sold,Petrol,Manual,26.2,N/A
Tata,Indigo TDI,2009,100000,75000.0,sold,Diesel,Manual,19.6,N/A
Maruti,Alto LXi,2011,225000,23181.875,sold,Petrol,Manual,17.5,N/A
Volvo,XC 90 D5 Inscription BSIV,2017,4500000,50000.0,in stock,Diesel,Automatic,33.1,N/A
Maruti,Alto K10 VXI,2018,320000,24312.5,sold,Petrol,Manual,19.8,N/A
Hyundai,Creta 1.6 CRDi SX Plus,2016,1249000,37500.0,in stock,Diesel,Manual,21.4,N/A
Maruti,Wagon R LXI Minor,2008,120000,68750.0,in stock,Petrol,Manual,31.9,N/A
Volkswagen,Vento Diesel Trendline,2011,200000,62500.0,sold,Diesel,Manual,26.0,N/A
Hyundai,Creta 1.6 CRDi SX,2016,1151000,53125.0,sold,Diesel,Manual,32.0,N/A
Tata,Indica Vista Quadrajet LS,2012,120000,87500.0,in stock,Diesel,Manual,26.9,N/A
Renault,KWID RXT,2017,220000,12500.0,sold,Petrol,Manual,24.2,N/A
Tata,Nexon 1.2 Revotron XZ Plus Dual Tone,2017,750000,9375.0,sold,Petrol,Manual,19.7,N/A
Mahindra,TUV 300 T10 Dual Tone,2018,784000,25000.0,in stock,Diesel,Manual,24.2,N/A
Honda,Jazz 1.2 S i VTEC,2017,500000,31250.0,in stock,Petrol,Manual,29.3,N/A
Hyundai,EON Era Plus,2018,350000,12500.0,sold,Petrol,Manual,17.4,N/A
Mahindra,XUV500 W7 AT BSIV,2018,1400000,31250.0,sold,Diesel,Automatic,24.4,N/A
Mahindra,Thar CRDe AC,2014,600000,62500.0,sold,Diesel,Manual,32.7,N/A
Hyundai,Grand i10 1.2 Kappa Magna BSIV,2019,525000,5875.0,sold,Petrol,Manual,18.9,N/A
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2017,930000,7500.0,in stock,Diesel,Manual,24.9,N/A
Maruti,Eeco 5 STR With AC Plus HTR CNG,2017,440000,8812.5,sold,CNG,Manual,14.7,N/A
Maruti,Celerio ZXI,2016,434999,13125.0,sold,Petrol,Manual,35.1,N/A
Hyundai,i10 Magna,2011,250000,17500.0,sold,Petrol,Manual,19.0,N/A
Maruti,Ertiga SHVS ZDI Plus,2017,940000,21875.0,sold,Diesel,Manual,25.0,N/A
Hyundai,Verna 1.6 CRDi AT SX,2017,1050000,19375.0,sold,Diesel,Automatic,22.5,N/A
Maruti,Ertiga SHVS ZDI,2016,825000,36250.0,sold,Diesel,Manual,23.4,N/A
Maruti,Wagon R VXI Minor,2012,229999,15625.0,sold,Petrol,Manual,17.9,N/A
Hyundai,i20 1.2 Asta,2011,375000,45000.0,in stock,Petrol,Manual,25.2,N/A
Maruti,Ertiga ZDI,2013,640000,55625.0,sold,Diesel,Manual,17.6,N/A
Toyota,Innova 2.5 V Diesel 8-seater,2012,800000,100000.0,sold,Diesel,Manual,21.2,N/A
Ford,Figo Petrol ZXI,2012,130000,18750.0,in stock,Petrol,Manual,28.5,N/A
Hyundai,i10 Sportz 1.1L,2014,300000,23471.875,in stock,Petrol,Manual,15.1,N/A
Maruti,Wagon R VXI BS IV,2018,440000,8750.0,in stock,Petrol,Manual,25.3,N/A
Maruti,Ertiga VXI CNG,2014,595000,35375.0,sold,CNG,Manual,25.5,N/A
Mahindra,Scorpio EX,2013,450000,68750.0,in stock,Diesel,Manual,17.9,N/A
Maruti,Vitara Brezza VDi Option,2017,690000,31250.0,sold,Diesel,Manual,24.3,N/A
Maruti,Alto 800 VXI,2019,300000,3125.0,sold,Petrol,Manual,22.7,N/A
Chevrolet,Sail 1.2 Base,2014,170000,62500.0,sold,Petrol,Manual,22.6,N/A
Toyota,Etios Liva GD SP,2012,280000,75000.0,in stock,Diesel,Manual,16.5,N/A
Maruti,Swift VXI BSIII,2009,220000,42237.5,sold,Petrol,Manual,16.5,N/A
Hyundai,Santro Xing GLS,2009,140000,62500.0,sold,Petrol,Manual,30.4,N/A
Maruti,Esteem Lxi,2004,45000,37500.0,sold,Petrol,Manual,26.0,N/A
Ford,Figo Diesel Titanium,2014,200000,78125.0,sold,Diesel,Manual,15.7,N/A
Mahindra,Scorpio 2.6 Turbo 7 Str,2008,325000,75000.0,sold,Diesel,Manual,30.8,N/A
Hyundai,Verna CRDi SX,2010,300000,81250.0,sold,Diesel,Manual,17.7,N/A
Maruti,800 AC,2009,120000,156250.0,sold,Petrol,Manual,17.0,N/A
Hyundai,Creta 1.6 CRDi SX,2016,535000,32875.0,in stock,Diesel,Manual,26.5,N/A
Honda,City i DTEC S,2014,520000,51250.0,in stock,Diesel,Manual,30.7,N/A
Hyundai,Grand i10 1.2 Kappa Magna AT,2017,550000,12431.25,sold,Petrol,Automatic,19.1,N/A
Mahindra,Verito Vibe 1.5 dCi D6,2015,280000,25000.0,sold,Diesel,Manual,33.6,N/A
Nissan,Sunny XL D,2013,225000,48750.0,sold,Diesel,Manual,19.2,N/A
Ford,EcoSport 1.5 Petrol Titanium Plus AT BSIV,2015,750000,30148.75,sold,Petrol,Automatic,21.6,N/A
Hyundai,i20 1.2 Magna Executive,2016,535000,23978.125,sold,Petrol,Manual,26.3,N/A
Mahindra,XUV500 W10 1.99 mHawk,2016,1250000,14793.75,in stock,Diesel,Manual,16.1,N/A
Maruti,Baleno Zeta 1.2,2017,650000,31146.25,sold,Petrol,Manual,23.4,N/A
Honda,Brio S MT,2013,295000,35845.625,sold,Petrol,Manual,18.3,N/A
Maruti,Swift DDiS VDI,2015,480000,42692.5,sold,Diesel,Manual,19.6,N/A
Honda,City i DTEC SV,2015,575000,39525.0,sold,Diesel,Manual,27.1,N/A
Mahindra,Scorpio 1.99 S4,2016,509999,37500.0,sold,Diesel,Manual,28.6,N/A
Maruti,Alto LXi,2008,69000,62500.0,sold,Petrol,Manual,22.6,N/A
Tata,Manza Aura Safire BS IV,2013,200000,37500.0,sold,Petrol,Manual,31.1,N/A
Toyota,Innova 2.5 GX 8 STR BSIV,2012,449000,56250.0,sold,Diesel,Manual,31.9,N/A
Tata,Harrier XE,2020,426000,625.0,sold,Diesel,Manual,17.3,N/A
Ford,Ecosport 1.5 Petrol Ambiente,2017,650000,3750.0,sold,Petrol,Manual,25.4,N/A
Tata,Tiago 1.05 Revotorq XM,2017,260000,31250.0,sold,Diesel,Manual,22.2,N/A
Mahindra,Bolero Power Plus Plus AC BSIV PS,2015,295000,56250.0,sold,Diesel,Manual,27.2,N/A
Maruti,Eeco 5 Seater AC BSIV,2017,260000,18750.0,sold,Petrol,Manual,20.2,N/A
Tata,Indica Vista Quadrajet LS,2012,120000,87500.0,in stock,Diesel,Manual,30.5,N/A
Hyundai,Verna SX,2007,155000,40625.0,in stock,Petrol,Manual,21.8,N/A
Honda,Jazz 1.5 VX i DTEC,2015,450000,23750.0,sold,Diesel,Manual,28.8,N/A
Tata,New Safari DICOR 2.2 GX 4x2 BS IV,2012,320000,50000.0,sold,Diesel,Manual,27.4,N/A
Hyundai,Verna i (Petrol),2007,123000,31250.0,sold,Petrol,Manual,24.3,N/A
Hyundai,Santro Xing XO,2006,80000,68750.0,sold,Petrol,Manual,27.1,N/A
Maruti,SX4 Celebration Petrol,2012,220000,56250.0,in stock,Petrol,Manual,29.3,N/A
Hyundai,i20 Active S Diesel,2018,650000,23125.0,sold,Diesel,Manual,24.5,N/A
Maruti,Alto 800 LXI,2018,285000,18750.0,in stock,Petrol,Manual,30.7,N/A
Honda,Amaze V CVT Petrol BSIV,2018,725000,16250.0,sold,Petrol,Automatic,16.3,N/A
Tata,Indica Vista Aqua 1.2 Safire BSIV,2010,97000,80000.0,in stock,Petrol,Manual,25.2,N/A
Maruti,Ciaz ZXi,2016,625000,18750.0,sold,Petrol,Manual,24.4,N/A
Hyundai,i20 Active SX Petrol,2016,550000,14375.0,in stock,Petrol,Manual,22.5,N/A
Tata,Indigo CR4,2012,130000,75000.0,sold,Diesel,Manual,22.1,N/A
Hyundai,i10 Magna,2012,240000,25000.0,sold,Petrol,Manual,22.3,N/A
Nissan,Terrano XL 85 PS,2014,600000,16875.0,sold,Diesel,Manual,22.5,N/A
Tata,New Safari DICOR 2.2 EX 4x2,2012,350000,40625.0,sold,Diesel,Manual,26.8,N/A
Hyundai,EON Magna Plus,2015,245000,20000.0,sold,Petrol,Manual,29.2,N/A
Maruti,Swift 1.3 VXi,2009,199000,32835.0,in stock,Petrol,Manual,30.7,N/A
Mahindra,Xylo E4,2011,330000,62500.0,sold,Diesel,Manual,26.3,N/A
Maruti,Ritz VXI,2009,150000,50000.0,sold,Petrol,Manual,23.7,N/A
Hyundai,Creta 1.6 CRDi SX,2016,927999,56250.0,sold,Diesel,Manual,32.8,N/A
Maruti,Zen LXI,2003,70000,37500.0,in stock,Petrol,Manual,29.8,N/A
Hyundai,Xcent 1.2 CRDi SX,2015,399000,34375.0,in stock,Diesel,Manual,28.2,N/A
Maruti,Swift VDI Optional,2015,350000,56250.0,in stock,Diesel,Manual,20.9,N/A
Mahindra,Scorpio 2.6 CRDe,2006,125000,31250.0,in stock,Diesel,Manual,19.1,N/A
Hyundai,Santro Xing XS,2008,150000,56250.0,sold,Petrol,Manual,24.0,N/A
Hyundai,EON Era Plus,2015,250000,15625.0,in stock,Petrol,Manual,29.9,N/A
Hyundai,Verna 1.6 SX CRDi (O),2014,675000,38125.0,sold,Diesel,Manual,16.9,N/A
Maruti,S-Cross Alpha DDiS 200 SH,2018,950000,18750.0,sold,Diesel,Manual,26.2,N/A
Maruti,Eeco 5 STR With AC Plus HTR CNG,2018,409999,28125.0,sold,CNG,Manual,29.8,N/A
Fiat,Linea Emotion (Diesel),2011,225000,37500.0,sold,Diesel,Manual,29.7,N/A
Honda,Civic 1.8 V MT,2008,350000,46875.0,sold,Petrol,Manual,25.7,N/A
Tata,Indica LSI,2005,51111,87500.0,in stock,Petrol,Manual,26.1,N/A
Chevrolet,Sail 1.3 LS,2013,290000,35000.0,sold,Diesel,Manual,25.4,N/A
Toyota,Camry Hybrid,2006,310000,38750.0,in stock,Electric,Automatic,28.8,N/A
Hyundai,Verna CRDi SX,2007,212000,36250.0,sold,Diesel,Manual,22.5,N/A
Skoda,Octavia Elegance 2.0 TDI AT,2013,900000,30625.0,in stock,Diesel,Automatic,21.4,N/A
Chevrolet,Beat Diesel LT,2011,221000,35000.0,in stock,Diesel,Manual,32.8,N/A
Toyota,Innova 2.5 G (Diesel) 7 Seater,2013,675000,45625.0,sold,Diesel,Manual,27.9,N/A
Honda,Amaze S i-Dtech,2014,421000,43125.0,sold,Diesel,Manual,21.4,N/A
Maruti,SX4 Zxi BSIII,2008,350000,6250.0,sold,Petrol,Manual,24.2,N/A
Hyundai,Accent Executive CNG,2010,140000,68750.0,sold,CNG,Manual,18.3,N/A
Skoda,Octavia Ambiente 1.9 TDI MT,2002,90000,72500.0,sold,Diesel,Manual,19.3,N/A
Honda,City Edge Edition Diesel SV,2018,830000,25000.0,sold,Diesel,Manual,21.0,N/A
Maruti,Wagon R LXI Minor,2009,180000,18750.0,sold,Petrol,Manual,26.3,N/A
Maruti,Swift Vdi BSIII,2009,210000,68125.0,sold,Diesel,Manual,24.0,N/A
Maruti,SX4 S Cross DDiS 320 Zeta,2017,700000,56250.0,sold,Diesel,Manual,31.5,N/A
Tata,Nano Cx BSIII,2014,45000,4375.0,sold,Petrol,Manual,22.8,N/A
Tata,Indigo LX,2012,125000,75000.0,in stock,Diesel,Manual,27.7,N/A
Hyundai,Verna 1.6 VTVT S,2017,530000,40572.5,sold,Petrol,Manual,19.1,N/A
Ford,Ecosport 1.5 DV5 MT Trend,2018,800000,23225.625,sold,Diesel,Manual,28.5,N/A
Maruti,Baleno Zeta 1.2,2016,580000,9375.0,in stock,Petrol,Manual,21.4,N/A
Audi,Q3 2.0 TDI Quattro Premium Plus,2012,1400000,73750.0,in stock,Diesel,Automatic,29.2,N/A
Renault,KWID 1.0 RXL,2018,300000,31782.5,sold,Petrol,Manual,28.2,N/A
Renault,KWID RXT Optional,2016,300000,18750.0,in stock,Petrol,Manual,30.1,N/A
Maruti,Ciaz ZDi SHVS,2015,700000,48125.0,sold,Diesel,Manual,34.9,N/A
Nissan,Sunny XL,2012,250000,43750.0,sold,Petrol,Manual,25.4,N/A
Chevrolet,Tavera Neo 3 9 Str BSIII,2016,500000,75000.0,sold,Diesel,Manual,29.5,N/A
Honda,Accord 2.4 AT,2009,428000,25000.0,sold,Petrol,Automatic,26.8,N/A
Tata,Harrier XZ BSIV,2019,1400000,20625.0,sold,Diesel,Manual,21.1,N/A
Hyundai,EON Era Plus,2013,219000,33437.5,sold,Petrol,Manual,19.2,N/A
Maruti,Ertiga SHVS LDI,2017,500000,25000.0,sold,Diesel,Manual,28.6,N/A
Honda,City i DTEC S,2014,520000,51250.0,sold,Diesel,Manual,26.0,N/A
Mahindra,Scorpio 1.99 S4,2016,509999,37500.0,in stock,Diesel,Manual,29.9,N/A
Maruti,Baleno Alpha 1.2,2019,556000,15000.0,sold,Petrol,Manual,29.9,N/A
Tata,Indigo Grand Dicor,2014,225000,75000.0,sold,Diesel,Manual,22.1,N/A
Honda,Amaze EX i-Dtech,2013,325000,40625.0,sold,Diesel,Manual,27.9,N/A
Maruti,Swift VDI,2013,365000,40625.0,sold,Diesel,Manual,24.5,N/A
Hyundai,Creta 1.6 CRDi SX Plus,2015,850000,52500.0,sold,Diesel,Manual,22.0,N/A
Toyota,Etios GD SP,2013,350000,46875.0,sold,Diesel,Manual,26.2,N/A
Maruti,Swift VDI,2007,225000,31250.0,sold,Diesel,Manual,20.3,N/A
Maruti,Alto LX,2011,135000,31250.0,sold,Petrol,Manual,26.9,N/A
Maruti,Wagon R LXI Minor,2007,140000,30625.0,sold,Petrol,Manual,18.5,N/A
Maruti,SX4 S Cross DDiS 320 Delta,2016,665000,350000.0,sold,Diesel,Manual,17.9,N/A
Renault,KWID RXT,2015,275000,8978.125,sold,Petrol,Manual,28.9,N/A
Toyota,Fortuner 2.8 4WD AT BSIV,2017,2750000,25625.0,sold,Diesel,Automatic,27.1,N/A
Hyundai,Verna 1.6 SX,2013,484999,40625.0,sold,Diesel,Manual,28.8,N/A
Maruti,Ciaz VDi Option SHVS,2015,565000,40625.0,sold,Diesel,Manual,21.7,N/A
Maruti,Swift Dzire VDI,2013,425000,38176.875,sold,Diesel,Manual,25.9,N/A
Toyota,Innova 2.5 VX (Diesel) 8 Seater,2013,925000,46875.0,in stock,Diesel,Manual,30.6,N/A
Mahindra,Scorpio VLX 2WD AIRBAG SE BSIV,2012,565000,45000.0,in stock,Diesel,Manual,26.1,N/A
Renault,Duster 110PS Diesel RxL,2014,525000,40625.0,in stock,Diesel,Manual,31.6,N/A
Honda,City 1.5 S MT,2010,409999,37500.0,sold,Petrol,Manual,28.0,N/A
Tata,Tigor 1.2 Revotron XZ Option,2018,570000,3125.0,sold,Petrol,Manual,18.8,N/A
Maruti,SX4 Zxi BSIII,2007,160000,50000.0,sold,Petrol,Manual,14.6,N/A
Maruti,Ciaz ZDi Plus SHVS,2017,749000,32187.5,sold,Diesel,Manual,14.9,N/A
Maruti,Swift Dzire VDi,2010,300000,75000.0,sold,Diesel,Manual,24.6,N/A
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2014,550000,49875.0,sold,Diesel,Manual,25.2,N/A
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,2015,550000,60625.0,in stock,Diesel,Manual,28.7,N/A
Ford,Ecosport 1.5 Diesel Titanium Plus,2019,1250000,4118.75,in stock,Diesel,Manual,28.8,N/A
Ford,Figo Aspire 1.5 TDCi Titanium,2017,700000,31223.125,sold,Diesel,Manual,20.8,N/A
Ford,Figo 1.5 Sports Edition MT,2017,600000,27021.875,sold,Diesel,Manual,19.4,N/A
Ford,EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018,925000,31686.875,sold,Diesel,Manual,27.1,N/A
Ford,Endeavour 3.2 Titanium AT 4X4,2016,1800000,78750.0,sold,Diesel,Automatic,24.0,N/A
Ford,Figo Aspire 1.5 TDCi Titanium Plus,2015,459999,87956.25,sold,Diesel,Manual,23.6,N/A
Hyundai,i20 Active 1.2 SX,2015,565000,28750.0,sold,Petrol,Manual,27.2,N/A
Hyundai,EON Era Plus,2013,170000,50000.0,sold,Petrol,Manual,16.7,N/A
Toyota,Qualis FS B3,2001,150000,160000.0,sold,Diesel,Manual,24.9,N/A
Mahindra,Scorpio VLX 2WD BSIII,2008,295000,75000.0,in stock,Diesel,Manual,29.3,N/A
Hyundai,i20 Active 1.4 SX,2018,819999,25000.0,in stock,Diesel,Manual,18.7,N/A
Hyundai,Elite i20 Diesel Asta Option,2019,819999,25000.0,sold,Diesel,Manual,34.8,N/A
Maruti,Ritz VXi,2015,320000,25000.0,sold,Petrol,Manual,21.9,N/A
Ford,Ecosport 1.5 DV5 MT Titanium,2015,550000,84375.0,sold,Diesel,Manual,24.2,N/A
Mahindra,Bolero 2011-2019 SLX,2015,550000,31250.0,sold,Diesel,Manual,22.1,N/A
Volkswagen,Ameo 1.5 TDI Comfortline,2017,590000,61250.0,in stock,Diesel,Manual,18.4,N/A
Toyota,Innova 2.5 VX (Diesel) 8 Seater,2014,1050000,43750.0,sold,Diesel,Manual,24.8,N/A
Honda,City i DTec V,2017,950000,31250.0,in stock,Diesel,Manual,31.9,N/A
Honda,City i-DTEC VX,2017,1000000,18750.0,sold,Diesel,Manual,19.4,N/A
Nissan,Terrano XE 85 PS,2013,500000,75000.0,in stock,Diesel,Manual,28.7,N/A
Fiat,Punto EVO 1.3 Emotion,2017,450000,43750.0,sold,Diesel,Manual,34.0,N/A
Maruti,Swift Dzire VDI Optional,2017,720000,21875.0,sold,Diesel,Manual,30.4,N/A
Maruti,Celerio VDi,2015,390000,43750.0,sold,Diesel,Manual,25.7,N/A
Mahindra,Thar 4X2,2014,500000,21875.0,sold,Diesel,Manual,21.6,N/A
Toyota,Fortuner 2.7 2WD AT,2016,2500000,43750.0,sold,Petrol,Automatic,31.0,N/A
Hyundai,i20 1.4 Asta Option,2017,780000,31250.0,sold,Diesel,Manual,26.2,N/A
Maruti,Swift Dzire ZDI,2015,484999,56250.0,sold,Diesel,Manual,30.7,N/A
Volkswagen,Vento Diesel Highline,2012,420000,56250.0,sold,Diesel,Manual,17.9,N/A
Mahindra,XUV500 W10 AWD,2015,1225000,43750.0,sold,Diesel,Manual,27.4,N/A
Tata,Indica Vista TDI LX,2015,350000,31250.0,sold,Diesel,Manual,26.6,N/A
Mahindra,Verito 1.5 D4 BSIV,2015,350000,75000.0,in stock,Diesel,Manual,25.8,N/A
Toyota,Innova 2.5 G (Diesel) 8 Seater BS IV,2011,800000,143750.0,in stock,Diesel,Manual,33.2,N/A
Hyundai,Santro Xing XG AT,2004,125000,43750.0,sold,Petrol,Automatic,24.2,N/A
Tata,Indica V2 DLS BSII,2010,75000,62500.0,sold,Diesel,Manual,25.9,N/A
Mahindra,KUV 100 G80 K4 Plus,2018,509999,9375.0,in stock,Petrol,Manual,27.5,N/A
Tata,Indigo Classic Dicor,2014,215000,50000.0,sold,Diesel,Manual,27.2,N/A
Hyundai,Grand i10 1.2 CRDi Asta,2018,465000,15625.0,sold,Diesel,Manual,21.2,N/A
Maruti,Baleno Alpha 1.2,2017,625000,32500.0,sold,Petrol,Manual,16.9,N/A
Hyundai,Grand i10 CRDi Magna,2017,490000,41250.0,sold,Diesel,Manual,19.3,N/A
Maruti,Ertiga SHVS ZDI,2017,880000,40000.0,in stock,Diesel,Manual,24.0,N/A
Hyundai,Santro Xing GL Plus,2013,290000,30625.0,sold,Petrol,Manual,24.2,N/A
Tata,Sumo GX TC 7 Str BSIII,2006,115999,62500.0,in stock,Diesel,Manual,24.1,N/A
Maruti,Vitara Brezza LDi Option,2017,685000,45000.0,in stock,Diesel,Manual,31.2,N/A
Honda,Jazz S,2009,300000,31250.0,in stock,Petrol,Manual,30.1,N/A
Hyundai,i20 1.4 Sportz,2017,680000,27500.0,sold,Diesel,Manual,14.5,N/A
Maruti,Swift Dzire VDI,2014,480000,63125.0,sold,Diesel,Manual,22.1,N/A
Maruti,Swift VDI,2016,630000,34375.0,in stock,Diesel,Manual,26.2,N/A
Honda,City 1.5 GXI,2007,190000,71875.0,sold,Petrol,Manual,31.1,N/A
Maruti,Swift VDI,2015,500000,62500.0,in stock,Diesel,Manual,20.5,N/A
Volkswagen,Jetta 2.0L TDI Comfortline,2014,850000,32500.0,sold,Diesel,Manual,27.6,N/A
Maruti,SX4 ZDI,2011,350000,65625.0,sold,Diesel,Manual,17.2,N/A
Renault,Duster 85PS Diesel RxE,2013,425000,106250.0,sold,Diesel,Manual,27.8,N/A
Maruti,Swift VDI BSIV,2015,495000,65625.0,in stock,Diesel,Manual,31.2,N/A
Maruti,Ertiga SHVS VDI,2017,890000,37500.0,sold,Diesel,Manual,21.6,N/A
Hyundai,Verna CRDi 1.6 AT EX,2018,1100000,15625.0,in stock,Diesel,Automatic,17.5,N/A
Mahindra,XUV500 W8 2WD,2014,650000,136250.0,sold,Diesel,Manual,30.6,N/A
Hyundai,Grand i10 1.2 CRDi Asta,2018,465000,15625.0,in stock,Diesel,Manual,26.2,N/A
Maruti,Baleno Alpha 1.2,2017,625000,32500.0,sold,Petrol,Manual,21.2,N/A
Hyundai,Grand i10 CRDi Magna,2017,490000,41250.0,sold,Diesel,Manual,27.9,N/A
Maruti,Ertiga SHVS ZDI,2017,880000,40000.0,sold,Diesel,Manual,26.2,N/A
Hyundai,Santro Xing GL Plus,2013,290000,30625.0,in stock,Petrol,Manual,35.1,N/A
Tata,Sumo GX TC 7 Str BSIII,2006,115999,62500.0,sold,Diesel,Manual,17.4,N/A
Maruti,Vitara Brezza LDi Option,2017,685000,45000.0,in stock,Diesel,Manual,24.2,N/A
Honda,Jazz S,2009,300000,31250.0,sold,Petrol,Manual,14.8,N/A
Hyundai,i20 1.4 Sportz,2017,680000,27500.0,in stock,Diesel,Manual,26.5,N/A
Maruti,Swift Dzire VDI,2014,480000,63125.0,sold,Diesel,Manual,21.3,N/A
Maruti,Swift VDI,2016,630000,34375.0,sold,Diesel,Manual,18.2,N/A
Honda,City 1.5 GXI,2007,190000,71875.0,sold,Petrol,Manual,29.9,N/A
Maruti,Swift VDI,2015,500000,62500.0,in stock,Diesel,Manual,24.0,N/A
Volkswagen,Jetta 2.0L TDI Comfortline,2014,850000,32500.0,in stock,Diesel,Manual,23.0,N/A
Maruti,SX4 ZDI,2011,350000,65625.0,sold,Diesel,Manual,27.2,N/A
Renault,Duster 85PS Diesel RxE,2013,425000,106250.0,in stock,Diesel,Manual,24.9,N/A
Maruti,Swift VDI BSIV,2015,495000,65625.0,sold,Diesel,Manual,17.9,N/A
Maruti,Ertiga SHVS VDI,2017,890000,37500.0,sold,Diesel,Manual,24.1,N/A
Hyundai,Verna CRDi 1.6 AT EX,2018,1100000,15625.0,sold,Diesel,Automatic,27.6,N/A
Mahindra,XUV500 W8 2WD,2014,650000,136250.0,sold,Diesel,Manual,29.0,N/A
Ford,Fiesta 1.6 ZXi Duratec,2009,233000,36250.0,sold,Petrol,Manual,28.7,N/A
Tata,Indigo CS LS (TDI) BS-III,2015,300000,68750.0,sold,Diesel,Manual,20.4,N/A
Honda,Amaze S Petrol BSIV,2020,614000,625.0,sold,Petrol,Manual,18.9,N/A
Hyundai,i10 Sportz 1.2,2010,250000,62500.0,in stock,Petrol,Manual,23.3,N/A
Hyundai,i10 Sportz 1.2,2010,250000,68750.0,sold,Petrol,Manual,22.9,N/A
Maruti,Alto LXi,2011,200000,25000.0,sold,Petrol,Manual,26.4,N/A
Maruti,Wagon R LX Minor,2013,290000,32500.0,sold,Petrol,Manual,30.0,N/A
Maruti,Wagon R LXI BS IV,2013,320000,50000.0,sold,Petrol,Manual,25.8,N/A
